repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,contrast,metric,altered_scenarios,observed_scenarios,difference_in_means,ci95_low,ci95_high,interpretation
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.05,-0.1453491087651554,0.04534910876515537,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_boundary_overlap,51,100,0.05746732026143793,-0.015448705962178122,0.13038334648505398,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.31869565217391294,0.30256774010421195,0.3348235642436139,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,injection_relative_precision,6,7,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.04,-0.10592338589036457,0.025923385890364574,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.04,-0.10592338589036457,0.025923385890364574,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.04,-0.10592338589036457,0.025923385890364574,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.04,-0.10592338589036457,0.025923385890364574,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.04,-0.10592338589036457,0.025923385890364574,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.04,-0.10592338589036457,0.025923385890364574,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,4,8,0.125,-0.5862709801402193,0.8362709801402193,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.07999999999999999,-0.1732297464037087,0.01322974640370872,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,incremental_boundary_overlap,55,100,0.012272727272727272,-0.016259889234006054,0.0408053437794606,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.3808695652173913,0.36386431601028363,0.39787481442449896,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,injection_relative_precision,4,8,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,0,1,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,incremental_boundary_overlap,0,95,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.2797826086956522,0.2632345272878821,0.2963306901034223,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
